"25019";"ATIVO";"Umbuzeiro";"UMBUZEIRO";"Umbuzeiro";"1"
"25020";"ATIVO";"Litoral Norte";"LITORAL NORTE";"Litoral Norte";"1"
"25021";"ATIVO";"Sapé";"SAPE";"Sapé";"1"
"25022";"ATIVO";"João Pessoa";"JOAO PESSOA";"João Pessoa";"1"
"25023";"ATIVO";"Litoral Sul";"LITORAL SUL";"Litoral Sul PB";"1"
"26000";"IGNOR";"Município ignorado - PE";"MUNICIPIO IGNORADO - PE";"Ignorado - PE";"8"
"26001";"ATIVO";"Araripina";"ARARIPINA";"Araripina";"1"
"26002";"ATIVO";"Salgueiro";"SALGUEIRO";"Salgueiro";"1"
"26003";"ATIVO";"Pajeú";"PAJEU";"Pajeú";"1"
"26004";"ATIVO";"Sertão do Moxotó";"SERTAO DO MOXOTO";"Sertão Moxotó";"1"
"26005";"ATIVO";"Petrolina";"PETROLINA";"Petrolina";"1"
"26006";"ATIVO";"Itaparica";"ITAPARICA";"Itaparica";"1"
"26007";"ATIVO";"Vale do Ipanema";"VALE DO IPANEMA";"Vale do Ipanema";"1"
"26008";"ATIVO";"Vale do Ipojuca";"VALE DO IPOJUCA";"Vale do Ipojuca";"1"
"26009";"ATIVO";"Alto Capibaribe";"ALTO CAPIBARIBE";"Alto Capibaribe";"1"
"26010";"ATIVO";"Médio Capibaribe";"MEDIO CAPIBARIBE";"M.Capibaribe";"1"
"26011";"ATIVO";"Garanhuns";"GARANHUNS";"Garanhuns";"1"
"26012";"ATIVO";"Brejo Pernambucano";"BREJO PERNAMBUCANO";"Brejo PE";"1"
"26013";"ATIVO";"Mata Setentrional Pernambucana";"MATA SETENTRIONAL PERNAMBUCANA";"Mata Set.PE";"1"
"26014";"ATIVO";"Vitória de Santo Antão";"VITORIA DE SANTO ANTAO";"Vitória S.Antão";"1"
"26015";"ATIVO";"Mata Meridional Pernambucana";"MATA MERIDIONAL PERNAMBUCANA";"Mata Merid.PE";"1"
"26016";"ATIVO";"Itamaracá";"ITAMARACA";"Itamaracá";"1"
"26017";"ATIVO";"Recife";"RECIFE";"Recife";"1"
"26018";"ATIVO";"Suape";"SUAPE";"Suape";"1"
"26019";"ATIVO";"Fernando de Noronha";"FERNANDO DE NORONHA";"Fern.Noronha";"1"
"27000";"IGNOR";"Município ignorado - AL";"MUNICIPIO IGNORADO - AL";"Ignorado - AL";"8"
"27001";"ATIVO";"Serrana do Sertão Alagoano";"SERRANA DO SERTAO ALAGOANO";"Serr.Sertão AL";"1"
"27002";"ATIVO";"Alagoana do Sertão do São Francisco";"ALAGOANA DO SERTAO DO SAO FRANCISCO";"Sert.S.Franc.AL";"1"
"27003";"ATIVO";"Santana do Ipanema";"SANTANA DO IPANEMA";"Santana Ipanema";"1"
"27004";"ATIVO";"Batalha";"BATALHA";"Batalha";"1"
"27005";"ATIVO";"Palmeira dos Índios";"PALMEIRA DOS INDIOS";"Palmeira Índios";"1"
"27006";"ATIVO";"Arapiraca";"ARAPIRACA";"Arapiraca";"1"
"27007";"ATIVO";"Traipu";"TRAIPU";"Traipu";"1"
"27008";"ATIVO";"Serrana dos Quilombos";"SERRANA DOS QUILOMBOS";"Serr.Quilombos";"1"
"27009";"ATIVO";"Mata Alagoana";"MATA ALAGOANA";"Mata AL";"1"
"27010";"ATIVO";"Litoral Norte Alagoano";"LITORAL NORTE ALAGOANO";"Litoral N AL";"1"
"27011";"ATIVO";"Maceió";"MACEIO";"Maceió";"1"
"27012";"ATIVO";"São Miguel dos Campos";"SAO MIGUEL DOS CAMPOS";"S.Miguel Campos";"1"
"27013";"ATIVO";"Penedo";"PENEDO";"Penedo";"1"
"28000";"IGNOR";"Município ignorado - SE";"MUNICIPIO IGNORADO - SE";"Ignorado - SE";"8"
"28001";"ATIVO";"Sergipana do Sertão do São Francisco";"SERGIPANA DO SERTAO DO SAO FRANCISCO";"Sert.S.Franc.SE";"1"
"28002";"ATIVO";"Carira";"CARIRA";"Carira";"1"
"28003";"ATIVO";"Nossa Senhora das Dores";"NOSSA SENHORA DAS DORES";"NS das Dores";"1"
"28004";"ATIVO";"Agreste de Itabaiana";"AGRESTE DE ITABAIANA";"Agr.Itabaiana";"1"
"28005";"ATIVO";"Tobias Barreto";"TOBIAS BARRETO";"Tobias Barreto";"1"
"28006";"ATIVO";"Agreste de Lagarto";"AGRESTE DE LAGARTO";"Agr.Lagarto";"1"
"28007";"ATIVO";"Propriá";"PROPRIA";"Propriá";"1"
"28008";"ATIVO";"Cotinguiba";"COTINGUIBA";"Cotinguiba";"1"
"28009";"ATIVO";"Japaratuba";"JAPARATUBA";"Japaratuba";"1"
"28010";"ATIVO";"Baixo Cotinguiba";"BAIXO COTINGUIBA";"B.Cotinguiba";"1"
"28011";"ATIVO";"Aracaju";"ARACAJU";"Aracaju";"1"
"28012";"ATIVO";"Boquim";"BOQUIM";"Boquim";"1"
"28013";"ATIVO";"Estância";"ESTANCIA";"Estância";"1"
"29000";"IGNOR";"Município ignorado - BA";"MUNICIPIO IGNORADO - BA";"Ignorado - BA";"8"
"29001";"ATIVO";"Barreiras";"BARREIRAS";"Barreiras";"1"
"29002";"ATIVO";"Cotegipe";"COTEGIPE";"Cotegipe";"1"
"29003";"ATIVO";"Santa Maria da Vitória";"SANTA MARIA DA VITORIA";"S Maria Vitória";"1"
"29004";"ATIVO";"Juazeiro";"JUAZEIRO";"Juazeiro";"1"
"29005";"ATIVO";"Paulo Afonso";"PAULO AFONSO";"Paulo Afonso";"1"
"29006";"ATIVO";"Barra";"BARRA";"Barra";"1"
"29007";"ATIVO";"Bom Jesus da Lapa";"BOM JESUS DA LAPA";"B Jesus da Lapa";"1"
"29008";"ATIVO";"Senhor do Bonfim";"SENHOR DO BONFIM";"Senhor Bonfim";"1"
"29009";"ATIVO";"Irecê";"IRECE";"Irecê";"1"
"29010";"ATIVO";"Jacobina";"JACOBINA";"Jacobina";"1"
"29011";"ATIVO";"Itaberaba";"ITABERABA";"Itaberaba";"1"
"29012";"ATIVO";"Feira de Santana";"FEIRA DE SANTANA";"F Santana";"1"
"29013";"ATIVO";"Jeremoabo";"JEREMOABO";"Jeremoabo";"1"
"29014";"ATIVO";"Euclides da Cunha";"EUCLIDES DA CUNHA";"Euclides Cunha";"1"
"29015";"ATIVO";"Ribeira do Pombal";"RIBEIRA DO POMBAL";"Ribeira Pombal";"1"
"29016";"ATIVO";"Serrinha";"SERRINHA";"Serrinha";"1"
"29017";"ATIVO";"Alagoinhas";"ALAGOINHAS";"Alagoinhas";"1"
"29018";"ATIVO";"Entre Rios";"ENTRE RIOS";"Entre Rios";"1"
"29019";"ATIVO";"Catu";"CATU";"Catu";"1"
"29020";"ATIVO";"Santo Antônio de Jesus";"SANTO ANTONIO DE JESUS";"S Antônio Jesus";"1"
"29021";"ATIVO";"Salvador";"SALVADOR";"Salvador";"1"
"29022";"ATIVO";"Boquira";"BOQUIRA";"Boquira";"1"
"29023";"ATIVO";"Seabra";"SEABRA";"Seabra";"1"
"29024";"ATIVO";"Jequié";"JEQUIE";"Jequié";"1"
"29025";"ATIVO";"Livramento do Brumado";"LIVRAMENTO DO BRUMADO";"Livr.Brumado";"1"
"29026";"ATIVO";"Guanambi";"GUANAMBI";"Guanambi";"1"
"29027";"ATIVO";"Brumado";"BRUMADO";"Brumado";"1"
"29028";"ATIVO";"Vitória da Conquista";"VITORIA DA CONQUISTA";"Vit.Conquista";"1"
"29029";"ATIVO";"Itapetinga";"ITAPETINGA";"Itapetinga";"1"
"29030";"ATIVO";"Valença";"VALENCA";"Valença";"1"
"29031";"ATIVO";"Ilhéus-Itabuna";"ILHEUS-ITABUNA";"Ilhéus-Itabuna";"1"
"29032";"ATIVO";"Porto Seguro";"PORTO SEGURO";"Porto Seguro";"1"
"31000";"IGNOR";"Município ignorado - MG";"MUNICIPIO IGNORADO - MG";"Ignorado - MG";"8"
"31001";"ATIVO";"Unaí";"UNAI";"Unaí";"1"
"31002";"ATIVO";"Paracatu";"PARACATU";"Paracatu";"1"
"31003";"ATIVO";"Januária";"JANUARIA";"Januária";"1"
"31004";"ATIVO";"Janaúba";"JANAUBA";"Janaúba";"1"
"31005";"ATIVO";"Salinas";"SALINAS";"Salinas";"1"
"31006";"ATIVO";"Pirapora";"PIRAPORA";"Pirapora";"1"
"31007";"ATIVO";"Montes Claros";"MONTES CLAROS";"Montes Claros";"1"
"31008";"ATIVO";"Grão Mogol";"GRAO MOGOL";"Grão Mogol";"1"
"31009";"ATIVO";"Bocaiúva";"BOCAIUVA";"Bocaiúva";"1"
"31010";"ATIVO";"Diamantina";"DIAMANTINA";"Diamantina";"1"
"31011";"ATIVO";"Capelinha";"CAPELINHA";"Capelinha";"1"
"31012";"ATIVO";"Araçuaí";"ARACUAI";"Araçuaí";"1"
"31013";"ATIVO";"Pedra Azul";"PEDRA AZUL";"Pedra Azul";"1"
"31014";"ATIVO";"Almenara";"ALMENARA";"Almenara";"1"
"31015";"ATIVO";"Teófilo Otoni";"TEOFILO OTONI";"Teófilo Otoni";"1"
"31016";"ATIVO";"Nanuque";"NANUQUE";"Nanuque";"1"
"31017";"ATIVO";"Ituiutaba";"ITUIUTABA";"Ituiutaba";"1"
"31018";"ATIVO";"Uberlândia";"UBERLANDIA";"Uberlândia";"1"
"31019";"ATIVO";"Patrocínio";"PATROCINIO";"Patrocínio";"1"
